l_wrist_x;l_wrist_y;l_wrist_z;l_thumb_cmc_x;l_thumb_cmc_y;l_thumb_cmc_z;l_thumb_mcp_x;l_thumb_mcp_y;l_thumb_mcp_z;l_thumb_ip_x;l_thumb_ip_y;l_thumb_ip_z;l_thumb_tip_x;l_thumb_tip_y;l_thumb_tip_z;l_index_finger_mcp_x;l_index_finger_mcp_y;l_index_finger_mcp_z;l_index_finger_pip_x;l_index_finger_pip_y;l_index_finger_pip_z;l_index_finger_dip_x;l_index_finger_dip_y;l_index_finger_dip_z;l_index_finger_tip_x;l_index_finger_tip_y;l_index_finger_tip_z;l_middle_finger_mcp_x;l_middle_finger_mcp_y;l_middle_finger_mcp_z;l_middle_finger_pip_x;l_middle_finger_pip_y;l_middle_finger_pip_z;l_middle_finger_dip_x;l_middle_finger_dip_y;l_middle_finger_dip_z;l_middle_finger_tip_x;l_middle_finger_tip_y;l_middle_finger_tip_z;l_ring_finger_mcp_x;l_ring_finger_mcp_y;l_ring_finger_mcp_z;l_ring_finger_pip_x;l_ring_finger_pip_y;l_ring_finger_pip_z;l_ring_finger_dip_x;l_ring_finger_dip_y;l_ring_finger_dip_z;l_ring_finger_tip_x;l_ring_finger_tip_y;l_ring_finger_tip_z;l_pinky_mcp_x;l_pinky_mcp_y;l_pinky_mcp_z;l_pinky_pip_x;l_pinky_pip_y;l_pinky_pip_z;l_pinky_dip_x;l_pinky_dip_y;l_pinky_dip_z;l_pinky_tip_x;l_pinky_tip_y;l_pinky_tip_z;r_wrist_x;r_wrist_y;r_wrist_z;r_thumb_cmc_x;r_thumb_cmc_y;r_thumb_cmc_z;r_thumb_mcp_x;r_thumb_mcp_y;r_thumb_mcp_z;r_thumb_ip_x;r_thumb_ip_y;r_thumb_ip_z;r_thumb_tip_x;r_thumb_tip_y;r_thumb_tip_z;r_index_finger_mcp_x;r_index_finger_mcp_y;r_index_finger_mcp_z;r_index_finger_pip_x;r_index_finger_pip_y;r_index_finger_pip_z;r_index_finger_dip_x;r_index_finger_dip_y;r_index_finger_dip_z;r_index_finger_tip_x;r_index_finger_tip_y;r_index_finger_tip_z;r_middle_finger_mcp_x;r_middle_finger_mcp_y;r_middle_finger_mcp_z;r_middle_finger_pip_x;r_middle_finger_pip_y;r_middle_finger_pip_z;r_middle_finger_dip_x;r_middle_finger_dip_y;r_middle_finger_dip_z;r_middle_finger_tip_x;r_middle_finger_tip_y;r_middle_finger_tip_z;r_ring_finger_mcp_x;r_ring_finger_mcp_y;r_ring_finger_mcp_z;r_ring_finger_pip_x;r_ring_finger_pip_y;r_ring_finger_pip_z;r_ring_finger_dip_x;r_ring_finger_dip_y;r_ring_finger_dip_z;r_ring_finger_tip_x;r_ring_finger_tip_y;r_ring_finger_tip_z;r_pinky_mcp_x;r_pinky_mcp_y;r_pinky_mcp_z;r_pinky_pip_x;r_pinky_pip_y;r_pinky_pip_z;r_pinky_dip_x;r_pinky_dip_y;r_pinky_dip_z;r_pinky_tip_x;r_pinky_tip_y;r_pinky_tip_z;state
0.09304340183734894;0.7092371582984924;-9.695206415472057e-08;0.1568271815776825;0.721075177192688;-0.026071740314364433;0.20775453746318817;0.6709084510803223;-0.038958702236413956;0.24867096543312073;0.6009626388549805;-0.045193932950496674;0.2683362364768982;0.5444104671478271;-0.04435914382338524;0.1751161813735962;0.5474833250045776;-0.041044749319553375;0.24115346372127533;0.47804945707321167;-0.049651868641376495;0.24693042039871216;0.5277012586593628;-0.044216420501470566;0.22777430713176727;0.5605844259262085;-0.03697950020432472;0.14509017765522003;0.5148207545280457;-0.029997825622558594;0.21795712411403656;0.444143682718277;-0.03652067482471466;0.22526463866233826;0.49377530813217163;-0.02747616358101368;0.20802859961986542;0.5225248336791992;-0.01973227970302105;0.12161355465650558;0.5003105998039246;-0.019479190930724144;0.18953843414783478;0.4287552833557129;-0.024068905040621758;0.19743084907531738;0.4709836542606354;-0.011339843273162842;0.18051569163799286;0.5003322958946228;-0.002205286407843232;0.10403244197368622;0.4987325966358185;-0.010565372183918953;0.15568414330482483;0.4339735507965088;-0.012515352107584476;0.1628705859184265;0.45755764842033386;-0.0029142063576728106;0.15005695819854736;0.48143112659454346;0.004914024844765663;0.4593977630138397;0.8585532903671265;5.62457159958285e-07;0.4201742708683014;0.818413257598877;-0.06063297390937805;0.39381885528564453;0.7552652955055237;-0.06679369509220123;0.36581411957740784;0.7005985379219055;-0.0585334487259388;0.3464236259460449;0.6575499176979065;-0.04759346321225166;0.43078169226646423;0.6744034886360168;-0.025971271097660065;0.4195723831653595;0.5953198671340942;-0.022849544882774353;0.4107428193092346;0.5418325066566467;-0.022003209218382835;0.4012983441352844;0.5009626150131226;-0.020326025784015656;0.42636632919311523;0.6886405348777771;0.012822279706597328;0.4063737094402313;0.6313854455947876;0.014625937677919865;0.39007431268692017;0.5967342853546143;0.007864666171371937;0.37750497460365295;0.5805032253265381;0.00522256875410676;0.42038464546203613;0.7084511518478394;0.046213485300540924;0.37748321890830994;0.6904633641242981;0.032923437654972076;0.35080283880233765;0.7193853855133057;0.01173875667154789;0.33410969376564026;0.7521526217460632;0.005235935561358929;0.41608181595802307;0.7261837124824524;0.07659353315830231;0.37662753462791443;0.7132691144943237;0.05926059931516647;0.3597603738307953;0.7382240295410156;0.042240723967552185;0.3479546904563904;0.7698022127151489;0.035981785506010056;clip
0.0863109603524208;0.720658540725708;-7.872242946405095e-08;0.15532013773918152;0.7261210680007935;-0.03045896627008915;0.20858687162399292;0.6742964386940002;-0.04564568027853966;0.25027450919151306;0.6032125949859619;-0.052708227187395096;0.27054521441459656;0.544213056564331;-0.05200275778770447;0.17097435891628265;0.5503388047218323;-0.04850068688392639;0.24183344841003418;0.4812605381011963;-0.05901385098695755;0.2469085156917572;0.5320915579795837;-0.05338657647371292;0.22768282890319824;0.5698690414428711;-0.045470427721738815;0.139631450176239;0.5164090394973755;-0.03568647801876068;0.21718758344650269;0.44098013639450073;-0.04627298563718796;0.22651121020317078;0.4911373555660248;-0.03721468895673752;0.20946577191352844;0.5254561305046082;-0.027987726032733917;0.11678729951381683;0.5030902028083801;-0.02322276309132576;0.18748508393764496;0.42785507440567017;-0.030352041125297546;0.19926387071609497;0.4693615734577179;-0.015833765268325806;0.18464425206184387;0.5017555356025696;-0.004298374522477388;0.10122812539339066;0.5035042762756348;-0.012572995387017727;0.152669295668602;0.4330175817012787;-0.015056239441037178;0.16359274089336395;0.4575061798095703;-0.003258177312090993;0.15358057618141174;0.48394516110420227;0.00698124011978507;0.4608193635940552;0.8618828058242798;7.775748045446562e-09;0.41483861207962036;0.8083660006523132;-0.051183752715587616;0.386833131313324;0.7401767373085022;-0.05392942950129509;0.36161479353904724;0.6817314624786377;-0.04467406123876572;0.3469636142253876;0.6400291919708252;-0.034327276051044464;0.43345963954925537;0.6594670414924622;-0.01671040616929531;0.42082586884498596;0.5883970856666565;-0.006827262695878744;0.4082094430923462;0.5468161106109619;-0.001599072478711605;0.3955775499343872;0.511360764503479;0.0002927406458184123;0.4378434419631958;0.6764946579933167;0.018042659386992455;0.37889179587364197;0.6683352589607239;0.013432345353066921;0.34179258346557617;0.708229660987854;0.0024134379345923662;0.3224169611930847;0.7548109292984009;-0.00019565549155231565;0.4356081783771515;0.6993487477302551;0.04985996335744858;0.37884044647216797;0.6957902908325195;0.03780403733253479;0.345693975687027;0.7374348640441895;0.01744561269879341;0.326455295085907;0.7812934517860413;0.010546795092523098;0.43799805641174316;0.7168410420417786;0.07953819632530212;0.39471444487571716;0.7141017317771912;0.06391788274049759;0.3714340329170227;0.7381694912910461;0.04671711102128029;0.35677483677864075;0.7679303288459778;0.040928058326244354;clip
0.08556552231311798;0.7251212000846863;-7.029509418998714e-08;0.15565256774425507;0.7279061079025269;-0.030741272494196892;0.20855577290058136;0.6754913330078125;-0.04602499306201935;0.24999624490737915;0.6031760573387146;-0.053064294159412384;0.26775822043418884;0.5432744026184082;-0.05239707604050636;0.16973111033439636;0.5501867532730103;-0.04994483292102814;0.24024033546447754;0.4799848198890686;-0.059688348323106766;0.2478673756122589;0.5301048755645752;-0.053221799433231354;0.2297099381685257;0.567518949508667;-0.04479951784014702;0.13839034736156464;0.5161724090576172;-0.036669760942459106;0.21579237282276154;0.43992435932159424;-0.046356551349163055;0.22762452065944672;0.4895065426826477;-0.03735330328345299;0.21138757467269897;0.5249577760696411;-0.028504477813839912;0.11592717468738556;0.5040482878684998;-0.023482108488678932;0.18547303974628448;0.4272618889808655;-0.02942023240029812;0.1995142102241516;0.46845120191574097;-0.015285337343811989;0.18629081547260284;0.5025708079338074;-0.0044802590273320675;0.10080575942993164;0.5055657625198364;-0.012142704799771309;0.14989018440246582;0.43627166748046875;-0.013572519645094872;0.1626141518354416;0.4594736099243164;-0.002205705037340522;0.15434569120407104;0.48580193519592285;0.007449196185916662;0.4603928327560425;0.8585067987442017;3.236192753774958e-07;0.4160796105861664;0.8098926544189453;-0.05670483782887459;0.390816330909729;0.7456656694412231;-0.06251393258571625;0.365389883518219;0.6874914765357971;-0.054560061544179916;0.3472505807876587;0.6432008147239685;-0.04406699538230896;0.43545693159103394;0.6563684940338135;-0.01585671678185463;0.42445799708366394;0.5809869170188904;-0.001596940215677023;0.41107356548309326;0.5397655367851257;0.004406708758324385;0.39601173996925354;0.5101032853126526;0.008052468299865723;0.4399687647819519;0.6736993193626404;0.024223264306783676;0.40644732117652893;0.626733124256134;0.04017980769276619;0.37695807218551636;0.614885687828064;0.03849298879504204;0.3536425828933716;0.6238322257995605;0.0369800366461277;0.43719106912612915;0.6965757012367249;0.060120053589344025;0.39256688952445984;0.6823298931121826;0.06639345735311508;0.3594740033149719;0.6998576521873474;0.05306832119822502;0.3351447582244873;0.7248351573944092;0.04666450247168541;0.43721726536750793;0.7149556279182434;0.09249495714902878;0.40106400847435;0.6991901397705078;0.0922345519065857;0.37649446725845337;0.7065330743789673;0.08260011672973633;0.3553021550178528;0.7247411608695984;0.0787767693400383;clip
0.08486488461494446;0.723891019821167;-1.1624375417795818e-07;0.15905135869979858;0.7245934009552002;-0.025971807539463043;0.21065355837345123;0.6706767082214355;-0.03915613144636154;0.24955490231513977;0.5981358289718628;-0.045912615954875946;0.2662739157676697;0.5390737056732178;-0.04549281671643257;0.1706395298242569;0.5500710606575012;-0.04241021350026131;0.2384207844734192;0.4777975082397461;-0.053289223462343216;0.24649322032928467;0.5279313921928406;-0.049229640513658524;0.2278461754322052;0.5655158162117004;-0.04244852438569069;0.1389952152967453;0.5172446370124817;-0.03217671811580658;0.21341320872306824;0.43907687067985535;-0.04207175225019455;0.2259611189365387;0.48742303252220154;-0.03488577902317047;0.2093050181865692;0.5226240754127502;-0.027545126155018806;0.11668677628040314;0.5052749514579773;-0.02221941389143467;0.18404394388198853;0.4279889464378357;-0.028368258848786354;0.1986294686794281;0.4679875373840332;-0.015392190776765347;0.18519359827041626;0.5017093420028687;-0.005438406486064196;0.10220517963171005;0.5059210062026978;-0.013895864598453045;0.1496269404888153;0.43565836548805237;-0.015133218839764595;0.162716805934906;0.45788970589637756;-0.004040576983243227;0.15428169071674347;0.4843916893005371;0.005231800023466349;0.46035248041152954;0.8586186766624451;3.6374828482621524e-07;0.41626498103141785;0.8128483295440674;-0.05952770262956619;0.39157071709632874;0.7484670281410217;-0.06723680347204208;0.36734387278556824;0.6885963082313538;-0.06114713475108147;0.34870991110801697;0.6424028873443604;-0.05275717377662659;0.43397271633148193;0.6615869998931885;-0.019828587770462036;0.41894012689590454;0.5840466022491455;-0.009831711649894714;0.405521035194397;0.5396023988723755;-0.006438597105443478;0.3910767436027527;0.5075857639312744;-0.003704537870362401;0.43660658597946167;0.6760811805725098;0.020543625578284264;0.40538251399993896;0.6206620335578918;0.030719397589564323;0.38105541467666626;0.6019346117973328;0.026633238419890404;0.36061128973960876;0.6036256551742554;0.02512877620756626;0.4328712224960327;0.6956585049629211;0.05645535886287689;0.389076828956604;0.6778274178504944;0.05738752707839012;0.3592282235622406;0.6980053186416626;0.0430799201130867;0.3385459780693054;0.7243243455886841;0.038200825452804565;0.4322860836982727;0.7119829058647156;0.08868144452571869;0.39611250162124634;0.6965022087097168;0.08609045296907425;0.37249326705932617;0.7063726782798767;0.07644351571798325;0.35294368863105774;0.725211501121521;0.07360471785068512;clip
0.08576411753892899;0.7242916226387024;-9.875487450017317e-08;0.15900804102420807;0.7234095931053162;-0.026024846360087395;0.21091210842132568;0.6694215536117554;-0.0390593521296978;0.25125741958618164;0.5966529250144958;-0.04548174887895584;0.26781967282295227;0.5371541976928711;-0.04471730813384056;0.17154377698898315;0.5495591163635254;-0.04137551039457321;0.23863153159618378;0.4760040044784546;-0.05128253996372223;0.2457410991191864;0.5254172682762146;-0.046923037618398666;0.22730544209480286;0.5621808767318726;-0.0400710366666317;0.13972321152687073;0.5174651145935059;-0.030651407316327095;0.21341565251350403;0.43839722871780396;-0.039419062435626984;0.22553282976150513;0.4864516258239746;-0.03226131200790405;0.20959173142910004;0.5211731195449829;-0.02513505145907402;0.1167474165558815;0.5061060190200806;-0.020160067826509476;0.18332262337207794;0.42832303047180176;-0.025330496951937675;0.1976328194141388;0.4676438570022583;-0.012614001519978046;0.18456429243087769;0.5011179447174072;-0.0030509524513036013;0.10150410979986191;0.5069754123687744;-0.011287713423371315;0.14788468182086945;0.4375584125518799;-0.011939984746277332;0.16076990962028503;0.45909449458122253;-0.0010720170103013515;0.1529259979724884;0.4846809506416321;0.007927893660962582;0.4609684944152832;0.8627358675003052;1.495857020472613e-07;0.4160059094429016;0.8097760081291199;-0.052321068942546844;0.3911483883857727;0.744803786277771;-0.05521266907453537;0.3664133548736572;0.6874554753303528;-0.04544040188193321;0.34878429770469666;0.648393988609314;-0.03353223577141762;0.43645864725112915;0.6659336090087891;-0.01136926282197237;0.4259415864944458;0.5893051028251648;0.0009370033512823284;0.41075724363327026;0.549761950969696;0.00688740611076355;0.3956626355648041;0.5218958258628845;0.010826190933585167;0.4380042552947998;0.6849909424781799;0.026647569611668587;0.39679157733917236;0.6462193727493286;0.03548594191670418;0.36543887853622437;0.6558147668838501;0.030509546399116516;0.34407752752304077;0.6812591552734375;0.029197344556450844;0.4336743652820587;0.7073907256126404;0.06089678406715393;0.3864634037017822;0.6946612596511841;0.061099402606487274;0.3546444773674011;0.7213727235794067;0.04446445778012276;0.33368104696273804;0.7537941336631775;0.03765576332807541;0.43280214071273804;0.7242820262908936;0.092352494597435;0.3948664963245392;0.7127878069877625;0.08776509016752243;0.37087053060531616;0.7274060249328613;0.07517441362142563;0.3526480495929718;0.7507468461990356;0.07050085812807083;clip
0.08480264246463776;0.7243000268936157;-1.1019741918971704e-07;0.15818668901920319;0.7256420254707336;-0.028556644916534424;0.21030059456825256;0.672277569770813;-0.04298781976103783;0.2519061863422394;0.5986239314079285;-0.05022299289703369;0.26852530241012573;0.5380926728248596;-0.04998830333352089;0.1700820028781891;0.5504754185676575;-0.045791372656822205;0.23896142840385437;0.4773334264755249;-0.056525763124227524;0.2460051327943802;0.5293799638748169;-0.052196864038705826;0.22658585011959076;0.5670907497406006;-0.04535575211048126;0.13859936594963074;0.5177939534187317;-0.03406910598278046;0.21424730122089386;0.4395639896392822;-0.04369722679257393;0.22620004415512085;0.4896569550037384;-0.03646208345890045;0.2090984433889389;0.5248262286186218;-0.029344789683818817;0.11629016697406769;0.5061039328575134;-0.022586630657315254;0.18489353358745575;0.42911800742149353;-0.028521625325083733;0.19883747398853302;0.4699109196662903;-0.01547217182815075;0.18455961346626282;0.5038396716117859;-0.005724438466131687;0.10158517211675644;0.5066637396812439;-0.012906299903988838;0.14978916943073273;0.437321275472641;-0.014448580332100391;0.16201996803283691;0.46020716428756714;-0.0036792862229049206;0.15269535779953003;0.4865092635154724;0.005249461159110069;0.46648311614990234;0.8597347140312195;-6.916830841419142e-08;0.4303501546382904;0.8089496493339539;-0.05814502760767937;0.40736639499664307;0.7441652417182922;-0.06833311915397644;0.38016319274902344;0.6897136569023132;-0.06586951017379761;0.35500389337539673;0.6565853953361511;-0.0612904392182827;0.44407978653907776;0.6523200869560242;-0.025440827012062073;0.427808940410614;0.5771612524986267;-0.027450107038021088;0.405909925699234;0.5498096346855164;-0.028845835477113724;0.3868906795978546;0.5414276123046875;-0.027810033410787582;0.43892768025398254;0.6682580709457397;0.010383178479969501;0.3769845962524414;0.6447378396987915;-0.0029277566354721785;0.33946990966796875;0.6878782510757446;-0.016786392778158188;0.31912359595298767;0.7409664392471313;-0.01863948069512844;0.43245071172714233;0.6906800866127014;0.04200224578380585;0.3758487403392792;0.6758958697319031;0.021217668429017067;0.34312552213668823;0.7225229144096375;-0.0006231143488548696;0.3251180052757263;0.7702702879905701;-0.005743054207414389;0.4315357208251953;0.7095751762390137;0.07128816843032837;0.3866809010505676;0.7015479803085327;0.04914349317550659;0.3642226457595825;0.7290692925453186;0.031153885647654533;0.3507542312145233;0.7608497142791748;0.026680653914809227;clip
0.08563871681690216;0.7251478433609009;-1.0284873042110121e-07;0.15791383385658264;0.7264122366905212;-0.029597483575344086;0.2081017792224884;0.6714521646499634;-0.04375045746564865;0.24632902443408966;0.5990253686904907;-0.05016934871673584;0.26674890518188477;0.5422514081001282;-0.049096718430519104;0.171035498380661;0.549138069152832;-0.048279713839292526;0.24152657389640808;0.4794977009296417;-0.058211665600538254;0.24929280579090118;0.5335578322410583;-0.052358876913785934;0.2297615259885788;0.5731045007705688;-0.04435050114989281;0.13926418125629425;0.5162221193313599;-0.03537341579794884;0.21611620485782623;0.4396832287311554;-0.04472304880619049;0.2284175455570221;0.4926990866661072;-0.03620682656764984;0.21141350269317627;0.5300759673118591;-0.028025539591908455;0.11669400334358215;0.5051330327987671;-0.022582363337278366;0.18598604202270508;0.42838892340660095;-0.028518028557300568;0.19988186657428741;0.47199469804763794;-0.014824853278696537;0.185451939702034;0.5079486966133118;-0.004496356938034296;0.10155492275953293;0.5069957375526428;-0.011590301059186459;0.15041401982307434;0.4374650716781616;-0.013189822435379028;0.1623619794845581;0.46266746520996094;-0.0022435199934989214;0.15261152386665344;0.4901905059814453;0.006869462784379721;0.4681541323661804;0.8625802397727966;-1.536379201638738e-08;0.4422491490840912;0.813626229763031;-0.05842909216880798;0.4226280748844147;0.7475448250770569;-0.07365283370018005;0.3969966471195221;0.6938146948814392;-0.07874807715415955;0.3719047009944916;0.6593467593193054;-0.08319483697414398;0.4429067075252533;0.6537296772003174;-0.03316887840628624;0.4275089204311371;0.5818122029304504;-0.04864772781729698;0.41429874300956726;0.5403801202774048;-0.061258815228939056;0.4029233753681183;0.5142097473144531;-0.06910670548677444;0.4266888201236725;0.6672150492668152;-0.005947016645222902;0.369476854801178;0.6356204748153687;-0.037651773542165756;0.33049625158309937;0.6755465269088745;-0.06160954013466835;0.30551576614379883;0.7222472429275513;-0.06918198615312576;0.41296064853668213;0.6881042718887329;0.016400260850787163;0.360770583152771;0.6658540964126587;-0.019919488579034805;0.3234914541244507;0.7108328342437744;-0.04592429846525192;0.30017542839050293;0.7527051568031311;-0.052507393062114716;0.40622174739837646;0.7114152908325195;0.03605188801884651;0.36365535855293274;0.6997159123420715;0.003986107651144266;0.3362710475921631;0.7267767786979675;-0.016939565539360046;0.3160136640071869;0.7543979287147522;-0.02355894446372986;clip
0.08689045161008835;0.72628253698349;-8.354901126494951e-08;0.1560370773077011;0.7288390398025513;-0.02771400474011898;0.20562909543514252;0.6752059459686279;-0.042243048548698425;0.244411900639534;0.6077933311462402;-0.049547627568244934;0.2722066640853882;0.5646018981933594;-0.04976698383688927;0.17019733786582947;0.5503783226013184;-0.04984119161963463;0.2422981858253479;0.4784371554851532;-0.06059550866484642;0.25524985790252686;0.5294640064239502;-0.055119939148426056;0.24042072892189026;0.5686624646186829;-0.047220487147569656;0.13966526091098785;0.5173136591911316;-0.03821035102009773;0.21926963329315186;0.4414514899253845;-0.04804110899567604;0.2334931194782257;0.4934786856174469;-0.038900889456272125;0.21772798895835876;0.5303065776824951;-0.03008413314819336;0.11827073991298676;0.5046347379684448;-0.026394037529826164;0.18993572890758514;0.43033546209335327;-0.03281783312559128;0.20464573800563812;0.47391629219055176;-0.0188001599162817;0.19114357233047485;0.5092170238494873;-0.008034098893404007;0.1037883311510086;0.5046788454055786;-0.016163038089871407;0.15540534257888794;0.433918833732605;-0.017888972535729408;0.16880513727664948;0.46072492003440857;-0.0061533330008387566;0.16040804982185364;0.4903724193572998;0.003720219014212489;0.47459566593170166;0.8643400073051453;1.5941473918701377e-07;0.4544382095336914;0.8087843656539917;-0.06417618691921234;0.4329003095626831;0.7432778477668762;-0.08114036172628403;0.4005557894706726;0.6927866339683533;-0.08757244050502777;0.3683018684387207;0.6541922688484192;-0.09305848181247711;0.4399174749851227;0.6496765613555908;-0.02513800747692585;0.4254056513309479;0.5827804803848267;-0.035797517746686935;0.4137049913406372;0.5415966510772705;-0.049995291978120804;0.40335923433303833;0.5100725889205933;-0.061229728162288666;0.4218371510505676;0.6719802021980286;0.003911458887159824;0.3703295886516571;0.6315973401069641;-0.020870495587587357;0.3285161256790161;0.6577271819114685;-0.04981520026922226;0.3000907897949219;0.6936801671981812;-0.06428118050098419;0.40608784556388855;0.7011789083480835;0.027110155671834946;0.3616351783275604;0.6683893203735352;-0.0017622646410018206;0.32041072845458984;0.696090817451477;-0.033493801951408386;0.29232433438301086;0.7254667282104492;-0.047457728534936905;0.3962542414665222;0.7318148612976074;0.04671777784824371;0.3604728579521179;0.7093450427055359;0.0218998771160841;0.3331388831138611;0.7171201705932617;-0.0010998062789440155;0.3116929829120636;0.7267174124717712;-0.012448873370885849;clip
0.08762317150831223;0.7245209813117981;-1.257256485587277e-07;0.15851959586143494;0.7271497249603271;-0.027640504762530327;0.20917662978172302;0.6788836121559143;-0.04311145842075348;0.24472442269325256;0.6101722717285156;-0.05201565846800804;0.2604975402355194;0.5511503219604492;-0.05354507640004158;0.17041489481925964;0.5537184476852417;-0.05004250630736351;0.24127769470214844;0.4784657061100006;-0.06460835784673691;0.24935132265090942;0.5310145616531372;-0.061438314616680145;0.23130711913108826;0.5700709819793701;-0.054555743932724;0.13980397582054138;0.5201401114463806;-0.040275853127241135;0.21904447674751282;0.44068700075149536;-0.05371147021651268;0.22920162975788116;0.4922640919685364;-0.04570932686328888;0.21017204225063324;0.5277128219604492;-0.037113822996616364;0.11809709668159485;0.5056203603744507;-0.030740337446331978;0.19057899713516235;0.43026286363601685;-0.0393831729888916;0.20159319043159485;0.4732277989387512;-0.02424764633178711;0.18521475791931152;0.5065246224403381;-0.012212376110255718;0.10321398824453354;0.503583550453186;-0.022951120510697365;0.1552705317735672;0.4314345121383667;-0.025071486830711365;0.16631263494491577;0.45869696140289307;-0.011835137382149696;0.1554349660873413;0.48835039138793945;-0.0006836577667854726;0.4727301299571991;0.8572434782981873;2.2090156903686875e-07;0.4529839754104614;0.8040459752082825;-0.06337866932153702;0.4349316358566284;0.7364606261253357;-0.07946264743804932;0.40869349241256714;0.6809698939323425;-0.08387841284275055;0.3804437220096588;0.6390031576156616;-0.08631621301174164;0.4461073875427246;0.6510974764823914;-0.030478011816740036;0.44024354219436646;0.5782191157341003;-0.040588535368442535;0.4294908046722412;0.5356932878494263;-0.053811054676771164;0.4188435673713684;0.5032498836517334;-0.06429798156023026;0.42655593156814575;0.6674785017967224;-0.00022489138063974679;0.3768862783908844;0.613709568977356;-0.019875500351190567;0.3326948881149292;0.6261756420135498;-0.04369429126381874;0.30236688256263733;0.655884325504303;-0.05672181770205498;0.40967366099357605;0.6919921636581421;0.02456839755177498;0.36366209387779236;0.6500603556632996;0.002217490691691637;0.322719931602478;0.6659938097000122;-0.02349514327943325;0.2947947084903717;0.6882907748222351;-0.036143958568573;0.39715778827667236;0.71843022108078;0.04540499299764633;0.3607114851474762;0.6913676261901855;0.02573201432824135;0.33452585339546204;0.6967595219612122;0.0069610243663191795;0.31545111536979675;0.7058653235435486;-0.003231281414628029;clip
0.08817490190267563;0.7249561548233032;-1.1398392985029204e-07;0.15941016376018524;0.7273760437965393;-0.029160022735595703;0.20970319211483002;0.677159309387207;-0.044704049825668335;0.24650421738624573;0.6071076393127441;-0.053022149950265884;0.2619982063770294;0.548043966293335;-0.05391976609826088;0.17064626514911652;0.5525990128517151;-0.050955720245838165;0.24196287989616394;0.47758015990257263;-0.06431150436401367;0.24994051456451416;0.5310213565826416;-0.06063271313905716;0.23257175087928772;0.5698062777519226;-0.0537029430270195;0.139666348695755;0.5186834931373596;-0.03965061530470848;0.218553364276886;0.439120352268219;-0.051456715911626816;0.22860100865364075;0.4919895529747009;-0.042964834719896317;0.2107328474521637;0.528186559677124;-0.03431834653019905;0.11752083152532578;0.504997193813324;-0.02853655256330967;0.18877004086971283;0.42854756116867065;-0.0358254536986351;0.20019613206386566;0.4724847376346588;-0.020721951499581337;0.18493027985095978;0.5070450305938721;-0.009006884880363941;0.10258904099464417;0.5042596459388733;-0.019298970699310303;0.1524720937013626;0.43292534351348877;-0.02111867628991604;0.1641494333744049;0.4586072564125061;-0.008656785823404789;0.15459668636322021;0.4870948791503906;0.0018486533081158996;0.46352511644363403;0.8548024892807007;1.9383823257612676e-07;0.4518451690673828;0.8050571084022522;-0.06404463946819305;0.4346703886985779;0.7380501627922058;-0.07967919856309891;0.4073343276977539;0.682490348815918;-0.08383467048406601;0.3799862265586853;0.6402188539505005;-0.08634831756353378;0.44885843992233276;0.6511279344558716;-0.030295290052890778;0.44745001196861267;0.5774977803230286;-0.04253270849585533;0.4405663013458252;0.5323445200920105;-0.055844344198703766;0.43189430236816406;0.49745386838912964;-0.06663237512111664;0.4259750247001648;0.6639807820320129;-0.0018338572699576616;0.3751118779182434;0.6153848767280579;-0.025932244956493378;0.3337571620941162;0.6379658579826355;-0.05152484029531479;0.3072267472743988;0.6719695329666138;-0.06445322185754776;0.4065200090408325;0.687017560005188;0.020690692588686943;0.3609248399734497;0.6456570029258728;-0.01025660615414381;0.32297420501708984;0.6727231740951538;-0.039996448904275894;0.2994816303253174;0.7032977938652039;-0.0528278686106205;0.3947035074234009;0.7123887538909912;0.03973429650068283;0.3579429090023041;0.6891865730285645;0.008927717804908752;0.33592963218688965;0.7043642997741699;-0.015412029810249805;0.3221343159675598;0.7228110432624817;-0.027015484869480133;clip
